Period;Elområde;aFRR Upp Pris (EUR/MW);aFRR Upp Volym (MW);aFRR Ned Pris (EUR/MW);aFRR Ned Volym (MW);Publiceringstidpunkt;
2022-05-11 09:00;SN2;0;70;275;102;2022-06-14 08:05
2022-05-11 09:00;SN4;0;0;275;0;2022-06-14 08:05
2022-05-11 09:00;;0;0;0;0;2022-05-05 12:01
2022-05-11 09:00;SN1;0;50;275;30;2022-06-14 08:05
2022-05-11 09:00;SN3;0;5;275;0;2022-06-14 08:05
2022-05-11 10:00;SN4;570;0;150;0;2022-06-14 08:05
2022-05-11 10:00;;0;0;0;0;2022-05-05 12:01
2022-05-11 10:00;SN3;570;0;150;0;2022-06-14 08:05
2022-05-11 10:00;SN1;570;50;150;30;2022-06-14 08:05
2022-05-11 10:00;SN2;570;70;150;102;2022-06-14 08:05
2022-05-11 11:00;;0;0;0;0;2022-05-05 12:01
2022-05-11 11:00;SN2;150;65;100;85;2022-06-14 08:05
2022-05-11 11:00;SN4;150;0;100;0;2022-06-14 08:05
2022-05-11 11:00;SN1;150;40;100;20;2022-06-14 08:05
2022-05-11 11:00;SN3;150;0;100;0;2022-06-14 08:05
2022-05-11 12:00;;0;0;0;0;2022-05-05 12:01
2022-05-11 12:00;SN3;150;0;100;0;2022-06-14 08:05
2022-05-11 12:00;SN4;150;0;100;0;2022-06-14 08:05
2022-05-11 12:00;SN1;150;40;100;20;2022-06-14 08:05
2022-05-11 12:00;SN2;150;65;100;85;2022-06-14 08:05
2022-05-11 13:00;SN2;150;65;100;85;2022-06-14 08:05
2022-05-11 13:00;;0;0;0;0;2022-05-05 12:01
2022-05-11 13:00;SN1;150;40;100;20;2022-06-14 08:05
2022-05-11 13:00;SN4;150;0;100;0;2022-06-14 08:05
2022-05-11 13:00;SN3;150;0;100;0;2022-06-14 08:05
2022-05-11 14:00;SN1;150;40;100;20;2022-06-14 08:05
2022-05-11 14:00;SN2;150;65;100;85;2022-06-14 08:05
2022-05-11 14:00;SN4;150;0;100;0;2022-06-14 08:05
2022-05-11 14:00;;0;0;0;0;2022-05-05 12:01
2022-05-11 14:00;SN3;150;0;100;0;2022-06-14 08:05
2022-05-11 15:00;;0;0;0;0;2022-05-05 12:01
2022-05-11 15:00;SN2;150;65;100;85;2022-06-14 08:05
2022-05-11 15:00;SN1;150;40;100;20;2022-06-14 08:05
2022-05-11 15:00;SN3;150;0;100;0;2022-06-14 08:05
2022-05-11 15:00;SN4;150;0;100;0;2022-06-14 08:05
2022-05-11 16:00;SN4;150;0;100;0;2022-06-14 08:05
2022-05-11 16:00;;0;0;0;0;2022-05-05 12:01
2022-05-11 16:00;SN1;150;40;100;20;2022-06-14 08:05
2022-05-11 16:00;SN3;150;0;100;0;2022-06-14 08:05
2022-05-11 16:00;SN2;150;65;100;85;2022-06-14 08:05
2022-05-11 17:00;SN4;150;0;100;0;2022-06-14 08:05
2022-05-11 17:00;;0;0;0;0;2022-05-05 12:01
2022-05-11 17:00;SN3;150;0;100;0;2022-06-14 08:05
2022-05-11 17:00;SN1;150;40;100;20;2022-06-14 08:05
2022-05-11 17:00;SN2;150;65;100;85;2022-06-14 08:05
2022-05-11 18:00;SN2;150;65;100;85;2022-06-14 08:05
2022-05-11 18:00;;0;0;0;0;2022-05-05 12:01
2022-05-11 18:00;SN3;150;0;100;0;2022-06-14 08:05
2022-05-11 18:00;SN4;150;0;100;0;2022-06-14 08:05
2022-05-11 18:00;SN1;150;40;100;20;2022-06-14 08:05
2022-05-11 19:00;SN1;150;40;100;20;2022-06-14 08:05
2022-05-11 19:00;SN2;150;65;100;85;2022-06-14 08:05
2022-05-11 19:00;SN4;150;0;100;0;2022-06-14 08:05
2022-05-11 19:00;SN3;150;0;100;0;2022-06-14 08:05
2022-05-11 19:00;;0;0;0;0;2022-05-05 12:01
2022-05-11 20:00;SN2;150;65;235;102;2022-06-14 08:05
2022-05-11 20:00;;0;0;0;0;2022-05-05 12:01
2022-05-11 20:00;SN3;150;0;235;0;2022-06-14 08:05
2022-05-11 20:00;SN4;150;0;235;0;2022-06-14 08:05
2022-05-11 20:00;SN1;150;40;235;30;2022-06-14 08:05
2022-05-11 21:00;SN1;150;40;25;30;2022-06-14 08:05
2022-05-11 21:00;SN4;150;0;25;0;2022-06-14 08:05
2022-05-11 21:00;SN2;150;65;25;110;2022-06-14 08:05
2022-05-11 21:00;SN3;150;0;25;0;2022-06-14 08:05
2022-05-11 21:00;;0;0;0;0;2022-05-05 12:01
2022-05-11 22:00;SN2;150;65;150;110;2022-06-14 08:05
2022-05-11 22:00;SN3;150;0;150;0;2022-06-14 08:05
2022-05-11 22:00;SN1;150;40;150;30;2022-06-14 08:05
2022-05-11 22:00;SN4;150;0;150;0;2022-06-14 08:05
2022-05-11 22:00;;0;0;0;0;2022-05-05 12:01
2022-05-11 23:00;;0;0;0;0;2022-05-05 12:01
2022-05-11 23:00;SN1;150;40;150;30;2022-06-14 08:05
2022-05-11 23:00;SN2;150;65;150;110;2022-06-14 08:05
2022-05-11 23:00;SN3;150;0;150;0;2022-06-14 08:05
2022-05-11 23:00;SN4;150;0;150;0;2022-06-14 08:05
2022-05-12 00:00;SN4;150;0;130;0;2022-06-14 08:05
2022-05-12 00:00;SN2;150;65;130;75;2022-06-14 08:05
2022-05-12 00:00;SN1;150;40;130;30;2022-06-14 08:05
2022-05-12 00:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 00:00;SN3;150;0;130;0;2022-06-14 08:05
2022-05-12 01:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 01:00;SN4;0;0;0;0;2022-06-14 08:05
2022-05-12 01:00;SN3;0;0;0;0;2022-06-14 08:05
2022-05-12 01:00;SN2;0;0;0;0;2022-06-14 08:05
2022-05-12 01:00;SN1;0;0;0;0;2022-06-14 08:05
2022-05-12 02:00;SN3;0;0;0;0;2022-06-14 08:05
2022-05-12 02:00;SN4;0;0;0;0;2022-06-14 08:05
2022-05-12 02:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 02:00;SN2;0;0;0;0;2022-06-14 08:05
2022-05-12 02:00;SN1;0;0;0;0;2022-06-14 08:05
2022-05-12 03:00;SN3;0;0;0;0;2022-06-14 08:05
2022-05-12 03:00;SN1;0;0;0;0;2022-06-14 08:05
2022-05-12 03:00;SN4;0;0;0;0;2022-06-14 08:05
2022-05-12 03:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 03:00;SN2;0;0;0;0;2022-06-14 08:05
2022-05-12 04:00;SN2;0;0;0;0;2022-06-14 08:05
2022-05-12 04:00;SN4;0;0;0;0;2022-06-14 08:05
2022-05-12 04:00;SN1;0;0;0;0;2022-06-14 08:05
2022-05-12 04:00;SN3;0;0;0;0;2022-06-14 08:05
2022-05-12 04:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 05:00;SN1;190;40;210;40;2022-06-14 08:05
2022-05-12 05:00;SN2;190;100;210;100;2022-06-14 08:05
2022-05-12 05:00;SN4;190;0;210;0;2022-06-14 08:05
2022-05-12 05:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 05:00;SN3;190;0;210;0;2022-06-14 08:05
2022-05-12 06:00;SN3;190;0;210;0;2022-06-14 08:05
2022-05-12 06:00;SN1;190;40;210;40;2022-06-14 08:05
2022-05-12 06:00;SN4;190;0;210;0;2022-06-14 08:05
2022-05-12 06:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 06:00;SN2;190;100;210;100;2022-06-14 08:05
2022-05-12 07:00;SN1;190;40;210;40;2022-06-14 08:05
2022-05-12 07:00;SN2;190;100;210;100;2022-06-14 08:05
2022-05-12 07:00;SN3;190;0;210;0;2022-06-14 08:05
2022-05-12 07:00;SN4;190;0;210;0;2022-06-14 08:05
2022-05-12 07:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 08:00;SN3;187;0;25;0;2022-06-14 08:05
2022-05-12 08:00;SN1;187;50;25;30;2022-06-14 08:05
2022-05-12 08:00;SN4;187;0;25;0;2022-06-14 08:05
2022-05-12 08:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 08:00;SN2;187;90;25;110;2022-06-14 08:05
2022-05-12 09:00;SN2;153;70;395;104;2022-06-14 08:05
2022-05-12 09:00;SN3;153;0;395;0;2022-06-14 08:05
2022-05-12 09:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 09:00;SN1;153;50;395;30;2022-06-14 08:05
2022-05-12 09:00;SN4;153;0;395;0;2022-06-14 08:05
2022-05-12 10:00;SN2;170;70;210;104;2022-06-14 08:05
2022-05-12 10:00;SN4;170;0;210;0;2022-06-14 08:05
2022-05-12 10:00;SN3;170;0;210;0;2022-06-14 08:05
2022-05-12 10:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 10:00;SN1;170;50;210;30;2022-06-14 08:05
2022-05-12 11:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 11:00;SN3;140;0;100;0;2022-06-14 08:05
2022-05-12 11:00;SN1;140;30;100;20;2022-06-14 08:05
2022-05-12 11:00;SN4;140;0;100;0;2022-06-14 08:05
2022-05-12 11:00;SN2;140;75;100;85;2022-06-14 08:05
2022-05-12 12:00;SN1;140;30;100;20;2022-06-14 08:05
2022-05-12 12:00;SN3;140;0;100;0;2022-06-14 08:05
2022-05-12 12:00;SN4;140;0;100;0;2022-06-14 08:05
2022-05-12 12:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 12:00;SN2;140;75;100;85;2022-06-14 08:05
2022-05-12 13:00;SN4;140;0;100;0;2022-06-14 08:05
2022-05-12 13:00;SN3;140;0;100;0;2022-06-14 08:05
2022-05-12 13:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 13:00;SN2;140;75;100;85;2022-06-14 08:05
2022-05-12 13:00;SN1;140;30;100;20;2022-06-14 08:05
2022-05-12 14:00;SN3;140;0;100;0;2022-06-14 08:05
2022-05-12 14:00;SN4;140;0;100;0;2022-06-14 08:05
2022-05-12 14:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 14:00;SN1;140;30;100;20;2022-06-14 08:05
2022-05-12 14:00;SN2;140;75;100;85;2022-06-14 08:05
2022-05-12 15:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 15:00;SN2;140;75;100;85;2022-06-14 08:05
2022-05-12 15:00;SN1;140;30;100;20;2022-06-14 08:05
2022-05-12 15:00;SN3;140;0;100;0;2022-06-14 08:05
2022-05-12 15:00;SN4;140;0;100;0;2022-06-14 08:05
2022-05-12 16:00;SN3;140;0;100;0;2022-06-14 08:05
2022-05-12 16:00;SN1;140;30;100;20;2022-06-14 08:05
2022-05-12 16:00;SN4;140;0;100;0;2022-06-14 08:05
2022-05-12 16:00;SN2;140;75;100;85;2022-06-14 08:05
2022-05-12 16:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 17:00;SN3;140;0;120;0;2022-06-14 08:05
2022-05-12 17:00;SN2;140;75;120;75;2022-06-14 08:05
2022-05-12 17:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 17:00;SN4;140;0;120;0;2022-06-14 08:05
2022-05-12 17:00;SN1;140;30;120;30;2022-06-14 08:05
2022-05-12 18:00;SN1;140;30;120;30;2022-06-14 08:05
2022-05-12 18:00;SN2;140;75;120;75;2022-06-14 08:05
2022-05-12 18:00;SN3;140;0;120;0;2022-06-14 08:05
2022-05-12 18:00;SN4;140;0;120;0;2022-06-14 08:05
2022-05-12 18:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 19:00;SN4;140;0;120;0;2022-06-14 08:05
2022-05-12 19:00;SN1;140;30;120;30;2022-06-14 08:05
2022-05-12 19:00;SN3;140;0;120;0;2022-06-14 08:05
2022-05-12 19:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 19:00;SN2;140;75;120;75;2022-06-14 08:05
2022-05-12 20:00;SN3;135;0;275;0;2022-06-14 08:05
2022-05-12 20:00;SN2;135;75;275;94;2022-06-14 08:05
2022-05-12 20:00;SN1;135;30;275;40;2022-06-14 08:05
2022-05-12 20:00;SN4;135;0;275;0;2022-06-14 08:05
2022-05-12 20:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 21:00;SN3;140;0;25;0;2022-06-14 08:05
2022-05-12 21:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 21:00;SN2;140;75;25;100;2022-06-14 08:05
2022-05-12 21:00;SN4;140;0;25;0;2022-06-14 08:05
2022-05-12 21:00;SN1;140;30;25;40;2022-06-14 08:05
2022-05-12 22:00;SN3;145;0;150;0;2022-06-14 08:05
2022-05-12 22:00;SN4;145;0;150;0;2022-06-14 08:05
2022-05-12 22:00;SN1;145;30;150;40;2022-06-14 08:05
2022-05-12 22:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 22:00;SN2;145;75;150;100;2022-06-14 08:05
2022-05-12 23:00;SN4;135;0;150;0;2022-06-14 08:05
2022-05-12 23:00;SN1;135;30;150;40;2022-06-14 08:05
2022-05-12 23:00;;0;0;0;0;2022-05-05 12:01
2022-05-12 23:00;SN3;135;0;150;0;2022-06-14 08:05
2022-05-12 23:00;SN2;135;75;150;100;2022-06-14 08:05
2022-05-13 00:00;SN2;120;75;90;95;2022-06-14 08:05
2022-05-13 00:00;SN1;120;30;90;10;2022-06-14 08:05
2022-05-13 00:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 00:00;SN3;120;0;90;0;2022-06-14 08:05
2022-05-13 00:00;SN4;120;0;90;0;2022-06-14 08:05
2022-05-13 01:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 01:00;SN4;0;0;0;0;2022-06-14 08:05
2022-05-13 01:00;SN2;0;0;0;0;2022-06-14 08:05
2022-05-13 01:00;SN3;0;0;0;0;2022-06-14 08:05
2022-05-13 01:00;SN1;0;0;0;0;2022-06-14 08:05
2022-05-13 02:00;SN4;0;0;0;0;2022-06-14 08:05
2022-05-13 02:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 02:00;SN3;0;0;0;0;2022-06-14 08:05
2022-05-13 02:00;SN1;0;0;0;0;2022-06-14 08:05
2022-05-13 02:00;SN2;0;0;0;0;2022-06-14 08:05
2022-05-13 03:00;SN4;0;0;0;0;2022-06-14 08:05
2022-05-13 03:00;SN3;0;0;0;0;2022-06-14 08:05
2022-05-13 03:00;SN2;0;0;0;0;2022-06-14 08:05
2022-05-13 03:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 03:00;SN1;0;0;0;0;2022-06-14 08:05
2022-05-13 04:00;SN3;0;0;0;0;2022-06-14 08:05
2022-05-13 04:00;SN4;0;0;0;0;2022-06-14 08:05
2022-05-13 04:00;SN1;0;0;0;0;2022-06-14 08:05
2022-05-13 04:00;SN2;0;0;0;0;2022-06-14 08:05
2022-05-13 04:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 05:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 05:00;SN1;187;40;120;10;2022-06-14 08:05
2022-05-13 05:00;SN2;187;100;120;130;2022-06-14 08:05
2022-05-13 05:00;SN3;187;0;120;0;2022-06-14 08:05
2022-05-13 05:00;SN4;187;0;120;0;2022-06-14 08:05
2022-05-13 06:00;SN2;187;100;120;130;2022-06-14 08:05
2022-05-13 06:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 06:00;SN1;187;40;120;10;2022-06-14 08:05
2022-05-13 06:00;SN3;187;0;120;0;2022-06-14 08:05
2022-05-13 06:00;SN4;187;0;120;0;2022-06-14 08:05
2022-05-13 07:00;SN4;187;0;120;0;2022-06-14 08:05
2022-05-13 07:00;SN2;187;100;120;130;2022-06-14 08:05
2022-05-13 07:00;SN3;187;0;120;0;2022-06-14 08:05
2022-05-13 07:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 07:00;SN1;187;40;120;10;2022-06-14 08:05
2022-05-13 08:00;SN4;187;0;25;0;2022-06-14 08:05
2022-05-13 08:00;SN1;187;40;25;10;2022-06-14 08:05
2022-05-13 08:00;SN3;187;0;25;0;2022-06-14 08:05
2022-05-13 08:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 08:00;SN2;187;100;25;130;2022-06-14 08:05
2022-05-13 09:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 09:00;SN4;140;0;215;0;2022-06-14 08:05
2022-05-13 09:00;SN2;140;80;215;119;2022-06-14 08:05
2022-05-13 09:00;SN3;140;0;215;0;2022-06-14 08:05
2022-05-13 09:00;SN1;140;40;215;10;2022-06-14 08:05
2022-05-13 10:00;SN4;123;0;120;0;2022-06-14 08:05
2022-05-13 10:00;SN2;123;80;120;119;2022-06-14 08:05
2022-05-13 10:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 10:00;SN3;123;0;120;0;2022-06-14 08:05
2022-05-13 10:00;SN1;123;40;120;10;2022-06-14 08:05
2022-05-13 11:00;SN2;120;75;90;95;2022-06-14 08:05
2022-05-13 11:00;SN4;120;0;90;0;2022-06-14 08:05
2022-05-13 11:00;SN3;120;0;90;0;2022-06-14 08:05
2022-05-13 11:00;SN1;120;30;90;10;2022-06-14 08:05
2022-05-13 11:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 12:00;SN4;120;0;90;0;2022-06-14 08:05
2022-05-13 12:00;SN2;120;75;90;95;2022-06-14 08:05
2022-05-13 12:00;SN3;120;0;90;0;2022-06-14 08:05
2022-05-13 12:00;SN1;120;30;90;10;2022-06-14 08:05
2022-05-13 12:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 13:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 13:00;SN2;120;75;90;95;2022-06-14 08:05
2022-05-13 13:00;SN3;120;0;90;0;2022-06-14 08:05
2022-05-13 13:00;SN1;120;30;90;10;2022-06-14 08:05
2022-05-13 13:00;SN4;120;0;90;0;2022-06-14 08:05
2022-05-13 14:00;SN3;120;0;90;0;2022-06-14 08:05
2022-05-13 14:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 14:00;SN4;120;0;90;0;2022-06-14 08:05
2022-05-13 14:00;SN1;120;20;90;10;2022-06-14 08:05
2022-05-13 14:00;SN2;120;85;90;95;2022-06-14 08:05
2022-05-13 15:00;SN4;120;0;90;0;2022-06-14 08:05
2022-05-13 15:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 15:00;SN3;120;0;90;0;2022-06-14 08:05
2022-05-13 15:00;SN1;120;20;90;10;2022-06-14 08:05
2022-05-13 15:00;SN2;120;85;90;95;2022-06-14 08:05
2022-05-13 16:00;SN3;120;0;90;0;2022-06-14 08:05
2022-05-13 16:00;SN1;120;20;90;10;2022-06-14 08:05
2022-05-13 16:00;SN2;120;85;90;95;2022-06-14 08:05
2022-05-13 16:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 16:00;SN4;120;0;90;0;2022-06-14 08:05
2022-05-13 17:00;SN1;120;20;90;10;2022-06-14 08:05
2022-05-13 17:00;SN4;120;0;90;0;2022-06-14 08:05
2022-05-13 17:00;SN2;120;85;90;95;2022-06-14 08:05
2022-05-13 17:00;SN3;120;0;90;0;2022-06-14 08:05
2022-05-13 17:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 18:00;SN1;120;20;90;10;2022-06-14 08:05
2022-05-13 18:00;SN2;120;85;90;95;2022-06-14 08:05
2022-05-13 18:00;SN3;120;0;90;0;2022-06-14 08:05
2022-05-13 18:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 18:00;SN4;120;0;90;0;2022-06-14 08:05
2022-05-13 19:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 19:00;SN2;120;85;90;95;2022-06-14 08:05
2022-05-13 19:00;SN3;120;0;90;0;2022-06-14 08:05
2022-05-13 19:00;SN4;120;0;90;0;2022-06-14 08:05
2022-05-13 19:00;SN1;120;20;90;10;2022-06-14 08:05
2022-05-13 20:00;SN3;120;0;175;0;2022-06-14 08:05
2022-05-13 20:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 20:00;SN2;120;85;175;119;2022-06-14 08:05
2022-05-13 20:00;SN4;120;0;175;0;2022-06-14 08:05
2022-05-13 20:00;SN1;120;20;175;10;2022-06-14 08:05
2022-05-13 21:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 21:00;SN2;120;85;25;130;2022-06-14 08:05
2022-05-13 21:00;SN4;120;0;25;0;2022-06-14 08:05
2022-05-13 21:00;SN1;120;20;25;10;2022-06-14 08:05
2022-05-13 21:00;SN3;120;0;25;0;2022-06-14 08:05
2022-05-13 22:00;SN4;120;0;120;0;2022-06-14 08:05
2022-05-13 22:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 22:00;SN3;120;0;120;0;2022-06-14 08:05
2022-05-13 22:00;SN2;120;75;120;130;2022-06-14 08:05
2022-05-13 22:00;SN1;120;30;120;10;2022-06-14 08:05
2022-05-13 23:00;SN4;120;0;120;0;2022-06-14 08:05
2022-05-13 23:00;SN3;120;0;120;0;2022-06-14 08:05
2022-05-13 23:00;;0;0;0;0;2022-05-05 12:01
2022-05-13 23:00;SN2;120;75;120;130;2022-06-14 08:05
2022-05-13 23:00;SN1;120;30;120;10;2022-06-14 08:05
2022-05-14 00:00;SN2;197;75;90;95;2022-06-14 08:05
2022-05-14 00:00;SN3;197;0;90;0;2022-06-14 08:05
2022-05-14 00:00;SN4;197;0;90;0;2022-06-14 08:05
2022-05-14 00:00;SN1;197;30;90;10;2022-06-14 08:05
2022-05-14 01:00;SN2;0;0;0;0;2022-06-14 08:05
2022-05-14 01:00;SN3;0;0;0;0;2022-06-14 08:05
2022-05-14 01:00;SN1;0;0;0;0;2022-06-14 08:05
2022-05-14 01:00;SN4;0;0;0;0;2022-06-14 08:05
2022-05-14 02:00;SN4;0;0;0;0;2022-06-14 08:05
2022-05-14 02:00;SN2;0;0;0;0;2022-06-14 08:05
2022-05-14 02:00;SN3;0;0;0;0;2022-06-14 08:05
2022-05-14 02:00;SN1;0;0;0;0;2022-06-14 08:05
2022-05-14 03:00;SN2;0;0;0;0;2022-06-14 08:05
2022-05-14 03:00;SN3;0;0;0;0;2022-06-14 08:05
2022-05-14 03:00;SN1;0;0;0;0;2022-06-14 08:05
2022-05-14 03:00;SN4;0;0;0;0;2022-06-14 08:05
2022-05-14 04:00;SN3;0;0;0;0;2022-06-14 08:05
2022-05-14 04:00;SN4;0;0;0;0;2022-06-14 08:05
2022-05-14 04:00;SN2;0;0;0;0;2022-06-14 08:05
2022-05-14 04:00;SN1;0;0;0;0;2022-06-14 08:05
2022-05-14 05:00;SN3;187;0;90;0;2022-06-14 08:05
2022-05-14 05:00;SN4;187;0;90;0;2022-06-14 08:05
2022-05-14 05:00;SN2;187;85;90;95;2022-06-14 08:05
2022-05-14 05:00;SN1;187;20;90;10;2022-06-14 08:05
2022-05-14 06:00;SN3;187;0;90;0;2022-06-14 08:05
2022-05-14 06:00;SN2;187;85;90;95;2022-06-14 08:05
2022-05-14 06:00;SN4;187;0;90;0;2022-06-14 08:05
2022-05-14 06:00;SN1;187;20;90;10;2022-06-14 08:05
2022-05-14 07:00;SN1;187;20;90;10;2022-06-14 08:05
2022-05-14 07:00;SN2;187;85;90;95;2022-06-14 08:05
2022-05-14 07:00;SN3;187;0;90;0;2022-06-14 08:05
2022-05-14 07:00;SN4;187;0;90;0;2022-06-14 08:05
2022-05-14 08:00;SN3;120;0;90;0;2022-06-14 08:05
2022-05-14 08:00;SN4;120;0;90;0;2022-06-14 08:05
2022-05-14 08:00;SN1;120;30;90;10;2022-06-14 08:05
2022-05-14 08:00;SN2;120;75;90;95;2022-06-14 08:05
2022-05-14 09:00;SN3;120;0;90;0;2022-06-14 08:05
2022-05-14 09:00;SN1;120;30;90;10;2022-06-14 08:05
2022-05-14 09:00;SN4;120;0;90;0;2022-06-14 08:05
2022-05-14 09:00;SN2;120;75;90;95;2022-06-14 08:05
2022-05-14 10:00;SN1;120;30;90;10;2022-06-14 08:05
2022-05-14 10:00;SN4;120;0;90;0;2022-06-14 08:05
2022-05-14 10:00;SN3;120;0;90;0;2022-06-14 08:05
2022-05-14 10:00;SN2;120;75;90;95;2022-06-14 08:05
2022-05-14 11:00;SN2;187;75;90;95;2022-06-14 08:05
2022-05-14 11:00;SN1;187;30;90;10;2022-06-14 08:05
2022-05-14 11:00;SN4;187;0;90;0;2022-06-14 08:05
2022-05-14 11:00;SN3;187;0;90;0;2022-06-14 08:05
2022-05-14 12:00;SN2;187;75;90;95;2022-06-14 08:05
2022-05-14 12:00;SN1;187;30;90;10;2022-06-14 08:05
2022-05-14 12:00;SN4;187;0;90;0;2022-06-14 08:05
2022-05-14 12:00;SN3;187;0;90;0;2022-06-14 08:05
2022-05-14 13:00;SN2;187;75;90;95;2022-06-14 08:05
