DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AT_DEMAND_[MW],AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AT_IMPORT(-)_EXPORT(+)_[MW],BE_DEMAND_[MW],BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],BE_IMPORT(-)_EXPORT(+)_[MW],CH_DEMAND_[MW],CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW],CH_IMPORT(-)_EXPORT(+)_[MW],DE_DEMAND_[MW],DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DE_IMPORT(-)_EXPORT(+)_[MW],FR_DEMAND_[MW],FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW],FR_IMPORT(-)_EXPORT(+)_[MW],NL_DEMAND_[MW],NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW],NL_IMPORT(-)_EXPORT(+)_[MW],SI_DEMAND_[MW],SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SI_IMPORT(-)_EXPORT(+)_[MW],DK_DEMAND_[MW],DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DK_IMPORT(-)_EXPORT(+)_[MW]
08/07/2020,08/07/2020,FCR,1,NEGPOS_12_16,17.200,68.000,17.200,12.000,78.000,79.410,-54.000,65.000,16.040,100.000,573.000,17.200,-29.000,516.000,17.200,48.000,113.000,17.200,-77.000,-,-,-,-,-,-
08/07/2020,08/07/2020,FCR,1,NEGPOS_16_20,19.120,68.000,19.120,26.000,78.000,63.000,-54.000,65.000,19.120,76.000,573.000,19.120,-45.000,516.000,19.120,75.000,113.000,19.120,-77.000,-,-,-,-,-,-
08/07/2020,08/07/2020,FCR,1,NEGPOS_20_24,17.200,68.000,17.200,25.000,78.000,71.330,-54.000,65.000,17.200,76.000,573.000,17.200,-30.000,516.000,17.200,55.000,113.000,17.200,-72.000,-,-,-,-,-,-
09/07/2020,09/07/2020,FCR,1,NEGPOS_00_04,13.570,68.000,13.570,26.000,78.000,70.650,-54.000,65.000,13.570,99.000,573.000,13.570,-23.000,516.000,13.570,24.000,113.000,13.570,-72.000,-,-,-,-,-,-
09/07/2020,09/07/2020,FCR,1,NEGPOS_04_08,17.450,68.000,17.450,-7.000,78.000,70.130,-54.000,65.000,17.450,84.000,573.000,17.450,5.000,516.000,17.450,49.000,113.000,17.450,-77.000,-,-,-,-,-,-
09/07/2020,09/07/2020,FCR,1,NEGPOS_08_12,20.000,68.000,20.000,15.000,78.000,76.540,-54.000,65.000,20.000,51.000,573.000,20.000,-14.000,516.000,20.000,79.000,113.000,20.000,-77.000,-,-,-,-,-,-
09/07/2020,09/07/2020,FCR,1,NEGPOS_12_16,15.000,68.000,15.000,18.000,78.000,85.030,-54.000,65.000,15.000,62.000,573.000,15.000,-17.000,516.000,15.000,68.000,113.000,15.000,-77.000,-,-,-,-,-,-
09/07/2020,09/07/2020,FCR,1,NEGPOS_16_20,16.670,68.000,16.670,10.000,78.000,65.500,-54.000,65.000,16.670,83.000,573.000,16.670,-31.000,516.000,16.670,69.000,113.000,16.670,-77.000,-,-,-,-,-,-
09/07/2020,09/07/2020,FCR,1,NEGPOS_20_24,11.800,68.000,11.800,-2.000,78.000,68.010,-54.000,65.000,11.800,68.000,573.000,11.800,-45.000,516.000,11.800,109.000,113.000,11.800,-76.000,-,-,-,-,-,-
10/07/2020,10/07/2020,FCR,1,NEGPOS_00_04,25.380,68.000,25.380,38.000,78.000,70.820,-54.000,65.000,21.700,99.000,573.000,25.380,-7.000,516.000,25.380,-19.000,113.000,144.120,-57.000,-,-,-,-,-,-
10/07/2020,10/07/2020,FCR,1,NEGPOS_04_08,26.610,68.000,26.610,40.000,78.000,65.940,-54.000,65.000,20.280,101.000,573.000,26.610,-39.000,516.000,26.610,15.000,113.000,170.940,-62.000,-,-,-,-,-,-
10/07/2020,10/07/2020,FCR,1,NEGPOS_08_12,16.670,68.000,16.670,42.000,78.000,73.590,-54.000,65.000,14.800,97.000,573.000,16.670,-121.000,516.000,16.670,104.000,113.000,211.190,-68.000,-,-,-,-,-,-
10/07/2020,10/07/2020,FCR,1,NEGPOS_12_16,16.670,68.000,16.670,23.000,78.000,85.510,-54.000,65.000,12.100,100.000,573.000,16.670,-19.000,516.000,16.670,18.000,113.000,87.190,-68.000,-,-,-,-,-,-
10/07/2020,10/07/2020,FCR,1,NEGPOS_16_20,23.120,68.000,23.120,37.000,78.000,61.110,-54.000,65.000,10.600,100.000,573.000,23.120,-92.000,516.000,23.120,77.000,113.000,154.500,-68.000,-,-,-,-,-,-
10/07/2020,10/07/2020,FCR,1,NEGPOS_20_24,18.940,68.000,18.940,36.000,78.000,61.260,-54.000,65.000,11.000,100.000,573.000,18.940,-85.000,516.000,18.940,66.000,113.000,207.060,-63.000,-,-,-,-,-,-
11/07/2020,11/07/2020,FCR,1,NEGPOS_00_04,22.080,68.000,22.080,-2.000,78.000,64.280,-54.000,65.000,22.080,81.000,573.000,22.080,-53.000,516.000,22.080,100.000,113.000,22.080,-72.000,-,-,-,-,-,-
11/07/2020,11/07/2020,FCR,1,NEGPOS_04_08,24.000,68.000,24.000,-2.000,78.000,54.930,-54.000,65.000,24.000,61.000,573.000,24.000,-78.000,516.000,24.000,145.000,113.000,24.000,-72.000,-,-,-,-,-,-
11/07/2020,11/07/2020,FCR,1,NEGPOS_08_12,26.000,68.000,26.000,9.000,78.000,63.510,-54.000,65.000,14.590,102.000,573.000,26.000,-92.000,516.000,26.000,109.000,113.000,26.000,-72.000,-,-,-,-,-,-
11/07/2020,11/07/2020,FCR,1,NEGPOS_12_16,32.480,68.000,32.480,4.000,78.000,71.980,-54.000,65.000,26.290,101.000,573.000,32.480,-113.000,516.000,32.480,135.000,113.000,32.480,-72.000,-,-,-,-,-,-
11/07/2020,11/07/2020,FCR,1,NEGPOS_16_20,21.300,68.000,21.300,2.000,78.000,51.400,-54.000,65.000,15.300,100.000,573.000,21.300,-102.000,516.000,21.300,126.000,113.000,21.300,-72.000,-,-,-,-,-,-
11/07/2020,11/07/2020,FCR,1,NEGPOS_20_24,20.600,68.000,20.600,43.000,78.000,61.980,-54.000,65.000,16.890,102.000,573.000,20.600,-59.000,516.000,20.600,42.000,113.000,20.600,-72.000,-,-,-,-,-,-
12/07/2020,12/07/2020,FCR,1,NEGPOS_00_04,26.130,68.000,26.130,-1.000,78.000,52.510,-54.000,65.000,26.130,58.000,573.000,26.130,-35.000,516.000,26.130,104.000,113.000,26.130,-72.000,-,-,-,-,-,-
12/07/2020,12/07/2020,FCR,1,NEGPOS_04_08,26.160,68.000,26.160,-1.000,78.000,42.860,-54.000,65.000,26.160,60.000,573.000,26.160,-83.000,516.000,26.160,150.000,113.000,26.160,-72.000,-,-,-,-,-,-
12/07/2020,12/07/2020,FCR,1,NEGPOS_08_12,26.930,68.000,26.930,-1.000,78.000,42.420,-54.000,65.000,26.930,66.000,573.000,26.930,-92.000,516.000,25.880,154.000,113.000,26.930,-73.000,-,-,-,-,-,-
12/07/2020,12/07/2020,FCR,1,NEGPOS_12_16,34.080,68.000,34.080,-5.000,78.000,55.070,-54.000,65.000,34.080,52.000,573.000,34.080,-98.000,516.000,25.320,154.000,113.000,34.080,-48.000,-,-,-,-,-,-
12/07/2020,12/07/2020,FCR,1,NEGPOS_16_20,27.440,68.000,27.440,3.000,78.000,41.210,-54.000,65.000,27.440,89.000,573.000,27.440,-101.000,516.000,27.440,136.000,113.000,27.440,-73.000,-,-,-,-,-,-
12/07/2020,12/07/2020,FCR,1,NEGPOS_20_24,18.820,68.000,18.820,20.000,78.000,60.860,-54.000,65.000,12.000,99.000,573.000,18.820,-46.000,516.000,18.820,53.000,113.000,18.820,-72.000,-,-,-,-,-,-
13/07/2020,13/07/2020,FCR,1,NEGPOS_00_04,23.130,68.000,23.130,0.000,78.000,50.440,-54.000,65.000,16.000,100.000,573.000,23.130,-25.000,516.000,23.130,54.000,113.000,23.130,-72.000,-,-,-,-,-,-
13/07/2020,13/07/2020,FCR,1,NEGPOS_04_08,24.760,68.000,24.760,13.000,78.000,45.030,-54.000,65.000,16.000,101.000,573.000,24.760,-23.000,516.000,24.760,36.000,113.000,24.760,-72.000,-,-,-,-,-,-
13/07/2020,13/07/2020,FCR,1,NEGPOS_08_12,14.900,68.000,14.900,17.000,78.000,48.790,-54.000,65.000,9.600,100.000,573.000,14.900,-13.000,516.000,14.900,27.000,113.000,14.900,-77.000,-,-,-,-,-,-
13/07/2020,13/07/2020,FCR,1,NEGPOS_12_16,14.640,68.000,14.640,15.000,78.000,46.280,-54.000,65.000,14.640,98.000,573.000,14.640,-18.000,516.000,14.640,36.000,113.000,14.640,-77.000,-,-,-,-,-,-
13/07/2020,13/07/2020,FCR,1,NEGPOS_16_20,19.200,68.000,19.200,-7.000,78.000,45.700,-54.000,65.000,11.200,100.000,573.000,19.200,-6.000,516.000,19.200,44.000,113.000,19.200,-77.000,-,-,-,-,-,-
13/07/2020,13/07/2020,FCR,1,NEGPOS_20_24,12.320,68.000,12.320,-22.000,78.000,68.060,-54.000,65.000,12.320,83.000,573.000,12.320,-15.000,516.000,12.320,80.000,113.000,12.320,-72.000,-,-,-,-,-,-
14/07/2020,14/07/2020,FCR,1,NEGPOS_00_04,17.040,68.000,17.040,17.000,78.000,33.970,-54.000,65.000,17.040,63.000,573.000,17.040,-59.000,516.000,17.040,90.000,113.000,250.000,-57.000,-,-,-,-,-,-
14/07/2020,14/07/2020,FCR,1,NEGPOS_04_08,15.000,68.000,15.000,9.000,78.000,35.890,-54.000,65.000,15.000,62.000,573.000,15.000,-42.000,516.000,15.000,87.000,113.000,250.000,-62.000,-,-,-,-,-,-
14/07/2020,14/07/2020,FCR,1,NEGPOS_08_12,12.400,68.000,12.400,-4.000,78.000,57.330,-54.000,65.000,9.600,100.000,573.000,12.400,-64.000,516.000,12.400,84.000,113.000,250.000,-62.000,-,-,-,-,-,-
14/07/2020,14/07/2020,FCR,1,NEGPOS_12_16,11.000,68.000,11.000,-5.000,78.000,40.840,-54.000,65.000,11.000,84.000,573.000,11.000,-19.000,516.000,11.000,56.000,113.000,250.000,-62.000,-,-,-,-,-,-
14/07/2020,14/07/2020,FCR,1,NEGPOS_16_20,14.720,68.000,14.720,-12.000,78.000,49.630,-54.000,65.000,11.110,101.000,573.000,14.720,-22.000,516.000,14.720,50.000,113.000,250.000,-62.000,-,-,-,-,-,-
14/07/2020,14/07/2020,FCR,1,NEGPOS_20_24,12.800,68.000,12.800,-6.000,78.000,68.800,-54.000,65.000,9.400,100.000,573.000,12.800,-54.000,516.000,12.800,72.000,113.000,250.000,-57.000,-,-,-,-,-,-
15/07/2020,15/07/2020,FCR,1,NEGPOS_00_04,20.960,68.000,20.960,50.000,78.000,37.560,-54.000,65.000,16.400,100.000,573.000,20.960,-52.000,516.000,20.960,14.000,113.000,179.690,-57.000,-,-,-,-,-,-
15/07/2020,15/07/2020,FCR,1,NEGPOS_04_08,16.040,68.000,16.040,15.000,78.000,37.300,-54.000,65.000,16.040,89.000,573.000,16.040,-27.000,516.000,16.040,34.000,113.000,222.940,-57.000,-,-,-,-,-,-
15/07/2020,15/07/2020,FCR,1,NEGPOS_08_12,13.000,68.000,13.000,-3.000,78.000,63.580,-54.000,65.000,13.000,100.000,573.000,13.000,-58.000,516.000,13.000,72.000,113.000,312.250,-57.000,-,-,-,-,-,-
15/07/2020,15/07/2020,FCR,1,NEGPOS_12_16,11.000,68.000,11.000,-5.000,78.000,48.730,-54.000,65.000,10.700,100.000,573.000,11.000,16.000,516.000,11.000,0.000,113.000,235.310,-57.000,-,-,-,-,-,-
15/07/2020,15/07/2020,FCR,1,NEGPOS_16_20,15.000,68.000,15.000,4.000,78.000,59.210,-54.000,65.000,15.000,80.000,573.000,15.000,-31.000,516.000,15.000,58.000,113.000,271.190,-57.000,-,-,-,-,-,-
15/07/2020,15/07/2020,FCR,1,NEGPOS_20_24,15.000,68.000,15.000,15.000,78.000,74.590,-54.000,65.000,13.600,78.000,573.000,15.000,-43.000,516.000,15.000,61.000,113.000,290.750,-57.000,-,-,-,-,-,-
16/07/2020,16/07/2020,FCR,1,NEGPOS_00_04,20.170,68.000,20.170,27.000,78.000,37.900,-54.000,65.000,16.400,87.000,573.000,20.170,-19.000,516.000,20.170,19.000,113.000,156.980,-60.000,-,-,-,-,-,-
16/07/2020,16/07/2020,FCR,1,NEGPOS_04_08,19.470,68.000,19.470,15.000,78.000,38.190,-54.000,65.000,17.670,99.000,573.000,19.470,-39.000,516.000,19.470,40.000,113.000,180.800,-60.000,-,-,-,-,-,-
16/07/2020,16/07/2020,FCR,1,NEGPOS_08_12,12.800,68.000,12.800,-10.000,78.000,63.610,-54.000,65.000,12.800,88.000,573.000,12.800,-21.000,516.000,12.800,57.000,113.000,223.710,-60.000,-,-,-,-,-,-
16/07/2020,16/07/2020,FCR,1,NEGPOS_12_16,12.250,68.000,12.250,10.000,78.000,49.040,-54.000,65.000,12.250,77.000,573.000,12.250,-18.000,516.000,12.250,45.000,113.000,175.790,-60.000,-,-,-,-,-,-
16/07/2020,16/07/2020,FCR,1,NEGPOS_16_20,15.240,68.000,15.240,17.000,78.000,56.080,-54.000,65.000,15.240,62.000,573.000,15.240,-16.000,516.000,15.240,51.000,113.000,213.930,-60.000,-,-,-,-,-,-
16/07/2020,16/07/2020,FCR,1,NEGPOS_20_24,15.840,68.000,15.840,18.000,78.000,72.480,-54.000,65.000,15.840,97.000,573.000,15.840,-65.000,516.000,15.840,64.000,113.000,219.310,-60.000,-,-,-,-,-,-
17/07/2020,17/07/2020,FCR,1,NEGPOS_00_04,22.160,68.000,22.160,23.000,78.000,38.560,-54.000,65.000,16.500,100.000,573.000,22.160,14.000,516.000,22.160,-11.000,113.000,22.160,-72.000,-,-,-,-,-,-
17/07/2020,17/07/2020,FCR,1,NEGPOS_04_08,21.430,68.000,21.430,5.000,78.000,40.040,-54.000,65.000,18.460,102.000,573.000,21.430,4.000,516.000,21.430,17.000,113.000,21.430,-72.000,-,-,-,-,-,-
17/07/2020,17/07/2020,FCR,1,NEGPOS_08_12,16.500,68.000,16.500,33.000,78.000,68.040,-54.000,65.000,12.000,101.000,573.000,16.500,-47.000,516.000,16.500,40.000,113.000,16.500,-72.000,-,-,-,-,-,-
17/07/2020,17/07/2020,FCR,1,NEGPOS_12_16,14.000,68.000,14.000,33.000,78.000,53.630,-54.000,65.000,10.400,96.000,573.000,14.000,-16.000,516.000,14.000,13.000,113.000,14.000,-72.000,-,-,-,-,-,-
17/07/2020,17/07/2020,FCR,1,NEGPOS_16_20,18.440,68.000,18.440,17.000,78.000,58.590,-54.000,65.000,12.600,100.000,573.000,18.440,-18.000,516.000,18.440,27.000,113.000,18.440,-72.000,-,-,-,-,-,-
17/07/2020,17/07/2020,FCR,1,NEGPOS_20_24,13.160,68.000,13.160,-9.000,78.000,74.230,-54.000,65.000,11.800,100.000,573.000,13.160,-42.000,516.000,13.160,77.000,113.000,13.160,-72.000,-,-,-,-,-,-
18/07/2020,18/07/2020,FCR,1,NEGPOS_00_04,18.360,68.000,18.360,-1.000,78.000,41.640,-54.000,65.000,15.200,102.000,573.000,18.360,-38.000,516.000,18.360,65.000,113.000,18.360,-72.000,-,-,-,-,-,-
18/07/2020,18/07/2020,FCR,1,NEGPOS_04_08,23.440,68.000,23.440,-4.000,78.000,42.540,-54.000,65.000,14.300,100.000,573.000,23.440,-56.000,516.000,23.440,86.000,113.000,23.440,-72.000,-,-,-,-,-,-
18/07/2020,18/07/2020,FCR,1,NEGPOS_08_12,29.040,68.000,29.040,40.000,78.000,69.550,-54.000,65.000,28.580,100.000,573.000,29.040,-44.000,516.000,29.040,30.000,113.000,29.040,-72.000,-,-,-,-,-,-
18/07/2020,18/07/2020,FCR,1,NEGPOS_12_16,28.240,68.000,28.240,-4.000,78.000,52.980,-54.000,65.000,14.350,100.000,573.000,28.240,-66.000,516.000,28.240,97.000,113.000,28.240,-73.000,-,-,-,-,-,-
18/07/2020,18/07/2020,FCR,1,NEGPOS_16_20,27.920,68.000,27.920,11.000,78.000,59.490,-54.000,65.000,22.730,101.000,573.000,27.920,-4.000,516.000,27.920,19.000,113.000,27.920,-72.000,-,-,-,-,-,-
18/07/2020,18/07/2020,FCR,1,NEGPOS_20_24,25.000,68.000,25.000,-7.000,78.000,74.340,-54.000,65.000,16.310,100.000,573.000,25.000,-24.000,516.000,25.000,57.000,113.000,25.000,-72.000,-,-,-,-,-,-
19/07/2020,19/07/2020,FCR,1,NEGPOS_00_04,28.220,68.000,28.220,1.000,78.000,40.900,-54.000,65.000,28.220,86.000,573.000,28.220,-48.000,516.000,28.220,87.000,113.000,148.000,-72.000,-,-,-,-,-,-
19/07/2020,19/07/2020,FCR,1,NEGPOS_04_08,27.920,68.000,27.920,1.000,78.000,36.030,-54.000,65.000,23.040,101.000,573.000,27.920,-68.000,516.000,27.920,93.000,113.000,148.000,-72.000,-,-,-,-,-,-
19/07/2020,19/07/2020,FCR,1,NEGPOS_08_12,25.770,68.000,25.770,1.000,78.000,70.220,-54.000,65.000,23.510,100.000,573.000,25.770,-75.000,516.000,25.770,100.000,113.000,148.000,-72.000,-,-,-,-,-,-
19/07/2020,19/07/2020,FCR,1,NEGPOS_12_16,29.200,68.000,29.200,-3.000,78.000,50.850,-54.000,65.000,27.480,100.000,573.000,29.200,-100.000,516.000,29.200,129.000,113.000,148.000,-72.000,-,-,-,-,-,-
19/07/2020,19/07/2020,FCR,1,NEGPOS_16_20,25.120,68.000,25.120,5.000,78.000,60.450,-54.000,65.000,24.790,100.000,573.000,25.120,-61.000,516.000,25.120,82.000,113.000,148.000,-72.000,-,-,-,-,-,-
19/07/2020,19/07/2020,FCR,1,NEGPOS_20_24,20.160,68.000,20.160,25.000,78.000,74.690,-54.000,65.000,10.000,100.000,573.000,20.160,-33.000,516.000,20.160,34.000,113.000,148.000,-72.000,-,-,-,-,-,-
20/07/2020,20/07/2020,FCR,1,NEGPOS_00_04,21.000,68.000,21.000,-22.000,78.000,37.410,-54.000,65.000,19.600,100.000,573.000,21.000,-61.000,516.000,21.000,109.000,113.000,143.000,-72.000,-,-,-,-,-,-
20/07/2020,20/07/2020,FCR,1,NEGPOS_04_08,27.320,68.000,27.320,-14.000,78.000,35.000,-54.000,65.000,16.900,100.000,573.000,27.320,-9.000,516.000,27.320,49.000,113.000,143.000,-72.000,-,-,-,-,-,-
20/07/2020,20/07/2020,FCR,1,NEGPOS_08_12,24.040,68.000,24.040,18.000,78.000,68.290,-54.000,65.000,8.600,100.000,573.000,24.040,7.000,516.000,24.040,1.000,113.000,143.000,-72.000,-,-,-,-,-,-
20/07/2020,20/07/2020,FCR,1,NEGPOS_12_16,35.470,68.000,35.470,21.000,78.000,53.560,-54.000,65.000,12.500,100.000,573.000,35.470,17.000,516.000,35.470,-12.000,113.000,143.000,-72.000,-,-,-,-,-,-
20/07/2020,20/07/2020,FCR,1,NEGPOS_16_20,26.700,68.000,26.700,31.000,78.000,60.620,-54.000,65.000,12.000,100.000,573.000,26.700,-5.000,516.000,26.700,2.000,113.000,143.000,-72.000,-,-,-,-,-,-
20/07/2020,20/07/2020,FCR,1,NEGPOS_20_24,25.000,68.000,25.000,47.000,78.000,73.040,-54.000,65.000,12.000,100.000,573.000,25.000,-33.000,516.000,25.000,12.000,113.000,143.000,-72.000,-,-,-,-,-,-
21/07/2020,21/07/2020,FCR,1,NEGPOS_00_04,32.670,68.000,32.670,24.000,78.000,33.670,-54.000,65.000,20.100,100.000,573.000,32.670,24.000,516.000,32.670,-22.000,113.000,146.000,-72.000,-,-,-,-,-,-
21/07/2020,21/07/2020,FCR,1,NEGPOS_04_08,29.000,68.000,29.000,32.000,78.000,33.690,-54.000,65.000,20.200,100.000,573.000,29.000,-31.000,516.000,29.000,25.000,113.000,152.000,-72.000,-,-,-,-,-,-
21/07/2020,21/07/2020,FCR,1,NEGPOS_08_12,20.960,68.000,20.960,34.000,78.000,66.050,-54.000,65.000,8.200,97.000,573.000,20.960,-44.000,516.000,20.960,39.000,113.000,143.000,-72.000,-,-,-,-,-,-
21/07/2020,21/07/2020,FCR,1,NEGPOS_12_16,28.810,68.000,28.810,38.000,78.000,55.990,-54.000,65.000,12.000,102.000,573.000,28.810,-15.000,516.000,28.810,3.000,113.000,157.000,-72.000,-,-,-,-,-,-
21/07/2020,21/07/2020,FCR,1,NEGPOS_16_20,23.600,68.000,23.600,36.000,78.000,60.420,-54.000,65.000,11.210,102.000,573.000,23.600,-28.000,516.000,23.600,18.000,113.000,159.000,-72.000,-,-,-,-,-,-
21/07/2020,21/07/2020,FCR,1,NEGPOS_20_24,17.640,68.000,17.640,36.000,78.000,71.090,-54.000,65.000,12.400,100.000,573.000,17.640,-23.000,516.000,17.640,13.000,113.000,154.000,-72.000,-,-,-,-,-,-
22/07/2020,22/07/2020,FCR,1,NEGPOS_00_04,37.410,68.000,37.410,6.000,78.000,37.410,-49.000,65.000,18.000,100.000,573.000,37.410,50.000,516.000,37.410,-48.000,113.000,130.810,-59.000,-,-,-,-,-,-
22/07/2020,22/07/2020,FCR,1,NEGPOS_04_08,35.000,68.000,35.000,-4.000,78.000,35.000,-49.000,65.000,19.600,100.000,573.000,35.000,-2.000,516.000,35.000,14.000,113.000,138.840,-59.000,-,-,-,-,-,-
22/07/2020,22/07/2020,FCR,1,NEGPOS_08_12,18.000,68.000,18.000,-37.000,78.000,63.860,-54.000,65.000,7.500,100.000,573.000,18.000,-10.000,516.000,18.000,73.000,113.000,154.000,-72.000,-,-,-,-,-,-
22/07/2020,22/07/2020,FCR,1,NEGPOS_12_16,25.000,68.000,25.000,-11.000,78.000,50.900,-54.000,65.000,11.700,100.000,573.000,25.000,-42.000,516.000,25.000,67.000,113.000,113.540,-60.000,-,-,-,-,-,-
22/07/2020,22/07/2020,FCR,1,NEGPOS_16_20,17.760,68.000,17.760,-38.000,78.000,55.370,-54.000,65.000,10.840,100.000,573.000,17.760,-19.000,516.000,17.760,83.000,113.000,145.000,-72.000,-,-,-,-,-,-
22/07/2020,22/07/2020,FCR,1,NEGPOS_20_24,15.220,68.000,15.220,-42.000,78.000,70.190,-54.000,65.000,11.600,100.000,573.000,15.220,2.000,516.000,15.220,66.000,113.000,147.000,-72.000,-,-,-,-,-,-
23/07/2020,23/07/2020,FCR,1,NEGPOS_00_04,24.960,68.000,24.960,25.000,78.000,30.080,-54.000,65.000,24.960,44.000,573.000,24.960,-39.000,516.000,24.960,96.000,113.000,125.000,-72.000,-,-,-,-,-,-
23/07/2020,23/07/2020,FCR,1,NEGPOS_04_08,25.000,68.000,25.000,26.000,78.000,33.580,-54.000,65.000,25.000,50.000,573.000,25.000,-24.000,516.000,25.000,74.000,113.000,119.000,-72.000,-,-,-,-,-,-
23/07/2020,23/07/2020,FCR,1,NEGPOS_08_12,19.200,68.000,19.200,35.000,78.000,59.440,-54.000,65.000,19.200,84.000,573.000,19.200,-27.000,516.000,19.200,35.000,113.000,119.000,-72.000,-,-,-,-,-,-
23/07/2020,23/07/2020,FCR,1,NEGPOS_12_16,31.110,68.000,31.110,33.000,78.000,47.230,-54.000,65.000,31.110,43.000,573.000,31.110,-24.000,516.000,31.110,61.000,113.000,127.980,-59.000,-,-,-,-,-,-
23/07/2020,23/07/2020,FCR,1,NEGPOS_16_20,20.130,68.000,20.130,27.000,78.000,53.240,-54.000,65.000,20.130,61.000,573.000,20.130,0.000,516.000,20.130,38.000,113.000,130.000,-72.000,-,-,-,-,-,-
23/07/2020,23/07/2020,FCR,1,NEGPOS_20_24,18.080,68.000,18.080,26.000,78.000,72.660,-54.000,65.000,18.080,70.000,573.000,18.080,-33.000,516.000,18.080,63.000,113.000,147.000,-72.000,-,-,-,-,-,-
24/07/2020,24/07/2020,FCR,1,NEGPOS_00_04,23.200,68.000,23.200,14.000,78.000,32.910,-54.000,65.000,23.200,97.000,573.000,23.200,-53.000,516.000,23.200,56.000,113.000,118.580,-58.000,-,-,-,-,-,-
24/07/2020,24/07/2020,FCR,1,NEGPOS_04_08,23.520,68.000,23.520,19.000,78.000,36.910,-54.000,65.000,21.070,101.000,573.000,23.520,-40.000,516.000,23.520,47.000,113.000,140.000,-72.000,-,-,-,-,-,-
24/07/2020,24/07/2020,FCR,1,NEGPOS_08_12,17.070,68.000,17.070,47.000,78.000,51.510,-54.000,65.000,9.500,100.000,573.000,17.070,-58.000,516.000,17.070,37.000,113.000,156.000,-72.000,-,-,-,-,-,-
24/07/2020,24/07/2020,FCR,1,NEGPOS_12_16,30.110,68.000,30.110,21.000,78.000,37.820,-54.000,65.000,10.000,100.000,573.000,30.110,-27.000,516.000,30.110,16.000,113.000,93.250,-56.000,-,-,-,-,-,-
24/07/2020,24/07/2020,FCR,1,NEGPOS_16_20,22.000,68.000,22.000,47.000,78.000,52.900,-54.000,65.000,13.350,100.000,573.000,22.000,-33.000,516.000,22.000,12.000,113.000,121.000,-72.000,-,-,-,-,-,-
24/07/2020,24/07/2020,FCR,1,NEGPOS_20_24,15.000,68.000,15.000,32.000,78.000,75.960,-54.000,65.000,10.500,99.000,573.000,15.000,-51.000,516.000,15.000,46.000,113.000,159.000,-72.000,-,-,-,-,-,-
25/07/2020,25/07/2020,FCR,1,NEGPOS_00_04,38.430,-,-,-,78.000,38.430,-49.000,-,-,-,573.000,38.430,-18.000,516.000,38.430,125.000,113.000,150.610,-58.000,-,-,-,-,-,-
25/07/2020,25/07/2020,FCR,1,NEGPOS_04_08,36.400,-,-,-,78.000,36.400,-49.000,-,-,-,573.000,36.400,-50.000,516.000,27.680,154.000,113.000,124.120,-55.000,-,-,-,-,-,-
25/07/2020,25/07/2020,FCR,1,NEGPOS_08_12,51.360,-,-,-,78.000,51.360,-49.000,-,-,-,573.000,51.360,-19.000,516.000,51.360,140.000,113.000,141.000,-72.000,-,-,-,-,-,-
25/07/2020,25/07/2020,FCR,1,NEGPOS_12_16,46.840,-,-,-,78.000,46.840,-54.000,-,-,-,573.000,46.840,18.000,516.000,46.840,94.000,113.000,144.220,-58.000,-,-,-,-,-,-
25/07/2020,25/07/2020,FCR,1,NEGPOS_16_20,48.920,-,-,-,78.000,49.360,-54.000,-,-,-,573.000,48.920,16.000,516.000,48.920,110.000,113.000,140.000,-72.000,-,-,-,-,-,-
25/07/2020,25/07/2020,FCR,1,NEGPOS_20_24,27.560,-,-,-,78.000,72.170,-54.000,-,-,-,573.000,27.560,-2.000,516.000,27.560,128.000,113.000,148.000,-72.000,-,-,-,-,-,-
26/07/2020,26/07/2020,FCR,1,NEGPOS_00_04,31.720,68.000,31.720,16.000,78.000,31.720,-49.000,65.000,31.720,77.000,573.000,31.720,-98.000,516.000,31.720,126.000,113.000,211.000,-72.000,-,-,-,-,-,-
26/07/2020,26/07/2020,FCR,1,NEGPOS_04_08,32.120,68.000,32.120,16.000,78.000,41.420,-54.000,65.000,32.120,66.000,573.000,32.120,-78.000,516.000,32.120,122.000,113.000,113.000,-72.000,-,-,-,-,-,-
26/07/2020,26/07/2020,FCR,1,NEGPOS_08_12,26.140,68.000,26.140,16.000,78.000,55.280,-54.000,65.000,26.140,69.000,573.000,26.140,-113.000,516.000,25.440,154.000,113.000,152.000,-72.000,-,-,-,-,-,-
26/07/2020,26/07/2020,FCR,1,NEGPOS_12_16,29.000,68.000,29.000,16.000,78.000,53.140,-54.000,65.000,29.000,82.000,573.000,29.000,-126.000,516.000,28.880,154.000,113.000,195.000,-72.000,-,-,-,-,-,-
