DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AT_DEMAND_[MW],AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AT_IMPORT(-)_EXPORT(+)_[MW],BE_DEMAND_[MW],BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],BE_IMPORT(-)_EXPORT(+)_[MW],CH_DEMAND_[MW],CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW],CH_IMPORT(-)_EXPORT(+)_[MW],DE_DEMAND_[MW],DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DE_IMPORT(-)_EXPORT(+)_[MW],FR_DEMAND_[MW],FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW],FR_IMPORT(-)_EXPORT(+)_[MW],NL_DEMAND_[MW],NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW],NL_IMPORT(-)_EXPORT(+)_[MW],SI_DEMAND_[MW],SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SI_IMPORT(-)_EXPORT(+)_[MW],DK_DEMAND_[MW],DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DK_IMPORT(-)_EXPORT(+)_[MW]
01/01/2022,01/01/2022,FCR,1,NEGPOS_00_04,188.000,73.000,188.000,-43.000,86.000,293.080,-60.000,64.000,188.000,-12.000,555.000,188.000,43.000,489.000,177.320,146.000,116.000,188.000,-40.000,15.000,188.000,-8.000,22.000,188.000,-12.000
01/01/2022,01/01/2022,FCR,1,NEGPOS_04_08,168.000,73.000,168.000,-43.000,86.000,267.480,-60.000,64.000,168.000,-16.000,555.000,168.000,33.000,489.000,8.960,146.000,116.000,168.000,-40.000,15.000,168.000,-8.000,22.000,168.000,-12.000
01/01/2022,01/01/2022,FCR,1,NEGPOS_08_12,99.000,73.000,99.000,-39.000,86.000,171.440,-60.000,64.000,99.000,-14.000,555.000,99.000,34.000,489.000,67.640,146.000,116.000,99.000,-40.000,15.000,99.000,-13.000,22.000,99.000,-14.000
01/01/2022,01/01/2022,FCR,1,NEGPOS_12_16,96.430,73.000,96.430,-39.000,86.000,200.560,-60.000,64.000,96.430,0.000,555.000,96.430,54.000,489.000,96.430,108.000,116.000,96.430,-40.000,15.000,96.430,-9.000,22.000,96.430,-14.000
01/01/2022,01/01/2022,FCR,1,NEGPOS_16_20,48.400,73.000,48.400,-39.000,86.000,188.360,-60.000,64.000,48.400,4.000,555.000,48.400,30.000,489.000,48.400,125.000,116.000,48.400,-40.000,15.000,48.400,-6.000,22.000,48.400,-14.000
01/01/2022,01/01/2022,FCR,1,NEGPOS_20_24,115.170,73.000,115.170,-43.000,86.000,167.600,-60.000,64.000,115.170,-13.000,555.000,115.170,44.000,489.000,115.170,132.000,116.000,115.170,-40.000,15.000,115.170,-7.000,22.000,115.170,-13.000
02/01/2022,02/01/2022,FCR,1,NEGPOS_00_04,185.000,73.000,185.000,-43.000,86.000,273.840,-60.000,64.000,185.000,-4.000,555.000,185.000,21.000,489.000,130.760,146.000,116.000,185.000,-40.000,15.000,185.000,-8.000,22.000,185.000,-12.000
02/01/2022,02/01/2022,FCR,1,NEGPOS_04_08,165.000,73.000,165.000,-43.000,86.000,290.120,-60.000,64.000,165.000,-11.000,555.000,165.000,28.000,489.000,65.240,146.000,116.000,165.000,-40.000,15.000,165.000,-8.000,22.000,165.000,-12.000
02/01/2022,02/01/2022,FCR,1,NEGPOS_08_12,118.830,73.000,118.830,-28.000,86.000,234.680,-60.000,64.000,118.830,-9.000,555.000,118.830,72.000,489.000,118.830,85.000,116.000,118.830,-40.000,15.000,118.830,-7.000,22.000,118.830,-13.000
02/01/2022,02/01/2022,FCR,1,NEGPOS_12_16,136.000,73.000,136.000,-28.000,86.000,238.320,-60.000,64.000,136.000,-9.000,555.000,136.000,92.000,489.000,136.000,64.000,116.000,136.000,-40.000,15.000,136.000,-6.000,22.000,136.000,-13.000
02/01/2022,02/01/2022,FCR,1,NEGPOS_16_20,99.000,73.000,99.000,-29.000,86.000,201.600,-60.000,64.000,99.000,-5.000,555.000,99.000,29.000,489.000,99.000,124.000,116.000,99.000,-40.000,15.000,99.000,-6.000,22.000,99.000,-13.000
02/01/2022,02/01/2022,FCR,1,NEGPOS_20_24,127.290,73.000,127.290,-42.000,86.000,261.440,-60.000,64.000,127.290,4.000,555.000,127.290,12.000,489.000,94.160,146.000,116.000,127.290,-40.000,15.000,127.290,-7.000,22.000,127.290,-13.000
03/01/2022,03/01/2022,FCR,1,NEGPOS_00_04,122.200,73.000,122.200,-3.000,86.000,446.160,-60.000,64.000,122.200,0.000,555.000,122.200,-8.000,489.000,122.200,132.000,116.000,122.200,-40.000,15.000,122.200,-8.000,22.000,122.200,-13.000
03/01/2022,03/01/2022,FCR,1,NEGPOS_04_08,137.400,73.000,137.400,-3.000,86.000,359.320,-60.000,64.000,137.400,-12.000,555.000,137.400,4.000,489.000,137.400,132.000,116.000,137.400,-40.000,15.000,137.400,-8.000,22.000,137.400,-13.000
03/01/2022,03/01/2022,FCR,1,NEGPOS_08_12,110.670,73.000,110.670,12.000,86.000,110.670,-47.000,64.000,110.670,15.000,555.000,110.670,89.000,489.000,110.670,-13.000,116.000,110.670,-40.000,15.000,110.670,-3.000,22.000,110.670,-13.000
03/01/2022,03/01/2022,FCR,1,NEGPOS_12_16,110.000,73.000,110.000,12.000,86.000,110.000,-47.000,64.000,110.000,14.000,555.000,110.000,99.000,489.000,110.000,-19.000,116.000,110.000,-40.000,15.000,110.000,-6.000,22.000,110.000,-13.000
03/01/2022,03/01/2022,FCR,1,NEGPOS_16_20,82.000,73.000,82.000,1.000,86.000,82.000,-47.000,64.000,82.000,13.000,555.000,82.000,39.000,489.000,82.000,54.000,116.000,82.000,-40.000,15.000,82.000,-6.000,22.000,82.000,-14.000
03/01/2022,03/01/2022,FCR,1,NEGPOS_20_24,93.340,73.000,93.340,-3.000,86.000,124.160,-60.000,64.000,93.340,-20.000,555.000,93.340,64.000,489.000,93.340,87.000,116.000,93.340,-40.000,15.000,93.340,-14.000,22.000,93.340,-14.000
04/01/2022,04/01/2022,FCR,1,NEGPOS_00_04,89.500,73.000,89.500,9.000,86.000,330.600,-60.000,64.000,89.500,-8.000,555.000,89.500,93.000,489.000,89.500,36.000,116.000,89.500,-40.000,15.000,89.500,-15.000,22.000,100.670,-15.000
04/01/2022,04/01/2022,FCR,1,NEGPOS_04_08,99.000,73.000,99.000,9.000,86.000,237.840,-60.000,64.000,99.000,-17.000,555.000,99.000,83.000,489.000,99.000,59.000,116.000,99.000,-44.000,15.000,99.000,-15.000,22.000,100.670,-15.000
04/01/2022,04/01/2022,FCR,1,NEGPOS_08_12,52.400,73.000,52.400,-7.000,86.000,73.840,-60.000,64.000,52.400,16.000,555.000,52.400,72.000,489.000,52.400,44.000,116.000,52.400,-40.000,15.000,52.400,-10.000,22.000,100.670,-15.000
04/01/2022,04/01/2022,FCR,1,NEGPOS_12_16,56.670,73.000,56.670,23.000,86.000,100.560,-60.000,64.000,56.670,28.000,555.000,56.670,82.000,489.000,56.670,-5.000,116.000,56.670,-40.000,15.000,56.670,-13.000,22.000,100.670,-15.000
04/01/2022,04/01/2022,FCR,1,NEGPOS_16_20,55.600,73.000,55.600,5.000,86.000,55.600,-47.000,64.000,55.600,-5.000,555.000,55.600,81.000,489.000,55.600,27.000,116.000,55.600,-40.000,15.000,55.600,-6.000,22.000,100.670,-15.000
04/01/2022,04/01/2022,FCR,1,NEGPOS_20_24,55.000,73.000,55.000,-9.000,86.000,106.800,-60.000,64.000,55.000,-16.000,555.000,55.000,88.000,489.000,55.000,66.000,116.000,55.000,-40.000,15.000,55.000,-14.000,22.000,100.670,-15.000
05/01/2022,05/01/2022,FCR,1,NEGPOS_00_04,101.600,73.000,101.600,-3.000,86.000,252.320,-60.000,64.000,101.600,-12.000,555.000,101.600,17.000,489.000,101.600,120.000,116.000,101.600,-40.000,15.000,101.600,-8.000,22.000,101.600,-14.000
05/01/2022,05/01/2022,FCR,1,NEGPOS_04_08,120.890,73.000,120.890,-3.000,86.000,203.040,-60.000,64.000,120.890,-20.000,555.000,120.890,14.000,489.000,120.890,130.000,116.000,120.890,-40.000,15.000,120.890,-8.000,22.000,120.890,-13.000
05/01/2022,05/01/2022,FCR,1,NEGPOS_08_12,53.170,73.000,53.170,-19.000,86.000,103.040,-60.000,64.000,53.170,20.000,555.000,53.170,91.000,489.000,53.170,29.000,116.000,53.170,-40.000,15.000,53.170,-6.000,22.000,160.800,-15.000
05/01/2022,05/01/2022,FCR,1,NEGPOS_12_16,91.410,73.000,91.410,1.000,86.000,138.480,-60.000,64.000,91.410,39.000,555.000,91.410,133.000,489.000,91.410,-51.000,116.000,91.410,-40.000,15.000,91.410,-10.000,22.000,91.410,-12.000
05/01/2022,05/01/2022,FCR,1,NEGPOS_16_20,82.000,73.000,82.000,13.000,86.000,82.000,-56.000,64.000,82.000,39.000,555.000,82.000,88.000,489.000,82.000,-23.000,116.000,82.000,-40.000,15.000,82.000,-6.000,22.000,82.150,-15.000
05/01/2022,05/01/2022,FCR,1,NEGPOS_20_24,55.200,73.000,55.200,-17.000,86.000,86.880,-60.000,64.000,55.200,-30.000,555.000,55.200,111.000,489.000,55.200,66.000,116.000,55.200,-40.000,15.000,55.200,-15.000,22.000,83.090,-15.000
06/01/2022,06/01/2022,FCR,1,NEGPOS_00_04,63.520,73.000,63.520,0.000,86.000,199.280,-60.000,64.000,63.520,-36.000,555.000,63.520,116.000,489.000,63.520,49.000,116.000,63.520,-40.000,15.000,63.520,-14.000,22.000,111.810,-15.000
06/01/2022,06/01/2022,FCR,1,NEGPOS_04_08,99.320,73.000,99.320,0.000,86.000,132.080,-60.000,64.000,99.320,-24.000,555.000,99.320,123.000,489.000,99.320,34.000,116.000,99.320,-44.000,15.000,99.320,-14.000,22.000,483.480,-15.000
06/01/2022,06/01/2022,FCR,1,NEGPOS_08_12,40.000,73.000,40.000,-28.000,86.000,50.120,-60.000,64.000,40.000,-9.000,555.000,40.000,107.000,489.000,40.000,56.000,116.000,40.000,-44.000,15.000,40.000,-7.000,22.000,483.480,-15.000
06/01/2022,06/01/2022,FCR,1,NEGPOS_12_16,38.000,73.000,38.000,-28.000,86.000,97.280,-60.000,64.000,38.000,-17.000,555.000,38.000,144.000,489.000,38.000,28.000,116.000,38.000,-40.000,15.000,38.000,-12.000,22.000,483.480,-15.000
06/01/2022,06/01/2022,FCR,1,NEGPOS_16_20,38.400,73.000,38.400,-28.000,86.000,89.000,-60.000,64.000,38.400,-3.000,555.000,38.400,71.000,489.000,38.400,81.000,116.000,38.400,-40.000,15.000,38.400,-6.000,22.000,483.480,-15.000
06/01/2022,06/01/2022,FCR,1,NEGPOS_20_24,55.320,73.000,55.320,-13.000,86.000,262.680,-60.000,64.000,55.320,-30.000,555.000,55.320,106.000,489.000,55.320,66.000,116.000,55.320,-40.000,15.000,55.320,-14.000,22.000,483.480,-15.000
07/01/2022,07/01/2022,FCR,1,NEGPOS_00_04,72.560,73.000,72.560,17.000,86.000,274.760,-60.000,64.000,72.560,-25.000,555.000,72.560,136.000,489.000,72.560,1.000,116.000,72.560,-40.000,15.000,72.560,-14.000,22.000,82.020,-15.000
07/01/2022,07/01/2022,FCR,1,NEGPOS_04_08,86.710,73.000,86.710,17.000,86.000,218.400,-60.000,64.000,86.710,-26.000,555.000,86.710,115.000,489.000,86.710,22.000,116.000,86.710,-40.000,15.000,86.710,-14.000,22.000,86.710,-14.000
07/01/2022,07/01/2022,FCR,1,NEGPOS_08_12,40.000,73.000,40.000,-11.000,86.000,97.160,-60.000,64.000,40.000,-3.000,555.000,40.000,76.000,489.000,40.000,59.000,116.000,40.000,-40.000,15.000,40.000,-6.000,22.000,80.540,-15.000
07/01/2022,07/01/2022,FCR,1,NEGPOS_12_16,40.860,73.000,40.860,-9.000,86.000,117.320,-60.000,64.000,40.860,-5.000,555.000,40.860,161.000,489.000,40.860,-20.000,116.000,40.860,-40.000,15.000,40.860,-12.000,22.000,80.400,-15.000
07/01/2022,07/01/2022,FCR,1,NEGPOS_16_20,40.600,73.000,40.600,-10.000,86.000,40.600,-56.000,64.000,40.600,34.000,555.000,40.600,24.000,489.000,40.600,69.000,116.000,40.600,-40.000,15.000,40.600,-6.000,22.000,80.810,-15.000
07/01/2022,07/01/2022,FCR,1,NEGPOS_20_24,55.200,73.000,55.200,1.000,86.000,89.480,-60.000,64.000,55.200,-34.000,555.000,55.200,88.000,489.000,55.200,73.000,116.000,55.200,-40.000,15.000,55.200,-13.000,22.000,80.810,-15.000
08/01/2022,08/01/2022,FCR,1,NEGPOS_00_04,53.330,73.000,53.330,0.000,86.000,156.040,-60.000,64.000,53.330,-33.000,555.000,53.330,144.000,489.000,53.330,18.000,116.000,53.330,-40.000,15.000,53.330,-14.000,22.000,81.610,-15.000
08/01/2022,08/01/2022,FCR,1,NEGPOS_04_08,89.670,73.000,89.670,20.000,86.000,131.000,-60.000,64.000,89.670,-23.000,555.000,89.670,166.000,489.000,89.670,-35.000,116.000,89.670,-40.000,15.000,89.670,-14.000,22.000,89.670,-14.000
08/01/2022,08/01/2022,FCR,1,NEGPOS_08_12,100.000,73.000,100.000,34.000,86.000,100.000,-56.000,64.000,100.000,-10.000,555.000,100.000,165.000,489.000,100.000,-76.000,116.000,100.000,-40.000,15.000,100.000,-2.000,22.000,322.080,-15.000
08/01/2022,08/01/2022,FCR,1,NEGPOS_12_16,48.000,73.000,48.000,-2.000,86.000,130.160,-60.000,64.000,48.000,-23.000,555.000,48.000,134.000,489.000,48.000,12.000,116.000,48.000,-40.000,15.000,48.000,-6.000,22.000,81.610,-15.000
08/01/2022,08/01/2022,FCR,1,NEGPOS_16_20,51.670,73.000,51.670,4.000,86.000,143.520,-60.000,64.000,51.670,11.000,555.000,51.670,98.000,489.000,51.670,10.000,116.000,51.670,-40.000,15.000,51.670,-6.000,22.000,81.210,-15.000
08/01/2022,08/01/2022,FCR,1,NEGPOS_20_24,93.750,73.000,93.750,20.000,86.000,310.880,-60.000,64.000,93.750,-21.000,555.000,93.750,50.000,489.000,93.750,79.000,116.000,93.750,-40.000,15.000,93.750,-13.000,22.000,322.080,-15.000
09/01/2022,09/01/2022,FCR,1,NEGPOS_00_04,100.000,73.000,100.000,17.000,86.000,278.560,-60.000,64.000,100.000,-35.000,555.000,100.000,32.000,489.000,100.000,115.000,116.000,100.000,-40.000,15.000,100.000,-15.000,22.000,100.000,-14.000
09/01/2022,09/01/2022,FCR,1,NEGPOS_04_08,167.240,73.000,167.240,17.000,86.000,288.760,-60.000,64.000,167.240,-29.000,555.000,167.240,35.000,489.000,167.240,98.000,116.000,167.240,-40.000,15.000,167.240,-9.000,22.000,167.240,-12.000
09/01/2022,09/01/2022,FCR,1,NEGPOS_08_12,166.160,73.000,166.160,31.000,86.000,166.160,-56.000,64.000,166.160,-20.000,555.000,166.160,102.000,489.000,166.160,1.000,116.000,166.160,-40.000,15.000,166.160,-6.000,22.000,166.160,-12.000
09/01/2022,09/01/2022,FCR,1,NEGPOS_12_16,111.940,73.000,111.940,21.000,86.000,111.940,-56.000,64.000,111.940,-28.000,555.000,111.940,139.000,489.000,111.940,-18.000,116.000,111.940,-40.000,15.000,111.940,-5.000,22.000,111.940,-13.000
09/01/2022,09/01/2022,FCR,1,NEGPOS_16_20,47.000,73.000,47.000,-9.000,86.000,62.040,-60.000,64.000,47.000,-29.000,555.000,47.000,139.000,489.000,47.000,23.000,116.000,47.000,-44.000,15.000,47.000,-6.000,22.000,47.000,-14.000
09/01/2022,09/01/2022,FCR,1,NEGPOS_20_24,69.000,73.000,69.000,19.000,86.000,69.000,-56.000,64.000,69.000,-29.000,555.000,55.000,167.000,489.000,69.000,-30.000,116.000,69.000,-44.000,15.000,69.000,-13.000,22.000,69.000,-14.000
10/01/2022,10/01/2022,FCR,1,NEGPOS_00_04,94.140,73.000,94.140,4.000,86.000,94.140,-56.000,64.000,94.140,-13.000,555.000,94.140,121.000,489.000,94.140,15.000,116.000,94.140,-44.000,15.000,94.140,-13.000,22.000,94.140,-14.000
10/01/2022,10/01/2022,FCR,1,NEGPOS_04_08,125.040,73.000,125.040,4.000,86.000,125.040,-56.000,64.000,125.040,-13.000,555.000,125.040,112.000,489.000,125.040,17.000,116.000,125.040,-44.000,15.000,125.040,-7.000,22.000,125.040,-13.000
10/01/2022,10/01/2022,FCR,1,NEGPOS_08_12,27.200,73.000,27.200,-14.000,86.000,208.800,-60.000,64.000,27.200,-24.000,555.000,27.200,33.000,489.000,3.520,146.000,116.000,27.200,-51.000,15.000,27.200,-15.000,22.000,79.800,-15.000
10/01/2022,10/01/2022,FCR,1,NEGPOS_12_16,26.000,73.000,26.000,-14.000,86.000,183.520,-60.000,64.000,26.000,-16.000,555.000,26.000,21.000,489.000,11.000,146.000,116.000,26.000,-47.000,15.000,26.000,-15.000,22.000,79.800,-15.000
10/01/2022,10/01/2022,FCR,1,NEGPOS_16_20,31.680,73.000,31.680,-14.000,86.000,226.920,-60.000,64.000,31.680,-25.000,555.000,31.680,24.000,489.000,3.400,146.000,116.000,31.680,-44.000,15.000,31.680,-12.000,22.000,79.800,-15.000
10/01/2022,10/01/2022,FCR,1,NEGPOS_20_24,76.600,73.000,76.600,4.000,86.000,104.200,-60.000,64.000,76.600,-12.000,555.000,76.600,128.000,489.000,76.600,13.000,116.000,76.600,-44.000,15.000,76.600,-14.000,22.000,79.800,-15.000
11/01/2022,11/01/2022,FCR,1,NEGPOS_00_04,130.260,73.000,130.260,18.000,86.000,130.260,-56.000,64.000,130.260,-10.000,555.000,130.260,114.000,489.000,130.260,-6.000,116.000,130.260,-40.000,15.000,130.260,-7.000,22.000,130.260,-13.000
11/01/2022,11/01/2022,FCR,1,NEGPOS_04_08,193.180,73.000,193.180,18.000,86.000,193.180,-59.000,64.000,193.180,22.000,555.000,193.180,97.000,489.000,193.180,-17.000,116.000,193.180,-40.000,15.000,193.180,-7.000,22.000,193.180,-13.000
11/01/2022,11/01/2022,FCR,1,NEGPOS_08_12,27.720,73.000,27.720,-9.000,86.000,188.680,-60.000,64.000,27.720,7.000,555.000,27.720,28.000,489.000,27.720,108.000,116.000,27.720,-44.000,15.000,27.720,-15.000,22.000,67.800,-15.000
11/01/2022,11/01/2022,FCR,1,NEGPOS_12_16,40.900,73.000,40.900,-7.000,86.000,155.600,-60.000,64.000,40.900,10.000,555.000,40.900,98.000,489.000,40.900,24.000,116.000,40.900,-44.000,15.000,40.900,-6.000,22.000,67.800,-15.000
11/01/2022,11/01/2022,FCR,1,NEGPOS_16_20,19.390,73.000,19.390,-9.000,86.000,221.400,-60.000,64.000,19.390,-10.000,555.000,19.390,12.000,489.000,19.390,145.000,116.000,19.390,-48.000,15.000,19.390,-15.000,22.000,67.800,-15.000
11/01/2022,11/01/2022,FCR,1,NEGPOS_20_24,100.120,73.000,100.120,23.000,86.000,117.840,-60.000,64.000,100.120,-5.000,555.000,100.120,105.000,489.000,100.120,2.000,116.000,100.120,-44.000,15.000,100.120,-7.000,22.000,100.120,-14.000
12/01/2022,12/01/2022,FCR,1,NEGPOS_00_04,69.900,73.000,69.900,34.000,86.000,69.900,-56.000,64.000,69.900,-27.000,555.000,69.900,147.000,489.000,69.900,-25.000,116.000,69.900,-44.000,15.000,69.900,-15.000,22.000,69.900,-14.000
12/01/2022,12/01/2022,FCR,1,NEGPOS_04_08,132.640,73.000,132.640,34.000,86.000,132.640,-47.000,64.000,132.640,-4.000,555.000,132.640,134.000,489.000,132.640,-50.000,116.000,132.640,-44.000,15.000,132.640,-9.000,22.000,132.640,-13.000
12/01/2022,12/01/2022,FCR,1,NEGPOS_08_12,19.000,73.000,19.000,9.000,86.000,300.600,-60.000,64.000,19.000,-5.000,555.000,19.000,21.000,489.000,19.000,113.000,116.000,19.000,-48.000,15.000,19.000,-15.000,22.000,33.560,-15.000
12/01/2022,12/01/2022,FCR,1,NEGPOS_12_16,34.000,73.000,34.000,11.000,86.000,246.840,-60.000,64.000,34.000,16.000,555.000,34.000,84.000,489.000,34.000,22.000,116.000,34.000,-48.000,15.000,34.000,-11.000,22.000,34.000,-14.000
12/01/2022,12/01/2022,FCR,1,NEGPOS_16_20,16.000,73.000,16.000,5.000,86.000,347.360,-60.000,64.000,16.000,-34.000,555.000,16.000,21.000,489.000,4.480,146.000,116.000,16.000,-48.000,15.000,16.000,-15.000,22.000,33.560,-15.000
12/01/2022,12/01/2022,FCR,1,NEGPOS_20_24,90.650,73.000,90.650,49.000,86.000,170.400,-60.000,64.000,90.650,34.000,555.000,90.650,106.000,489.000,90.650,-46.000,116.000,90.650,-44.000,15.000,90.650,-14.000,22.000,90.650,-14.000
13/01/2022,13/01/2022,FCR,1,NEGPOS_00_04,50.000,73.000,50.000,20.000,86.000,50.000,-60.000,64.000,50.000,-36.000,555.000,50.000,163.000,489.000,50.000,-14.000,116.000,50.000,-44.000,15.000,50.000,-15.000,22.000,50.000,-14.000
13/01/2022,13/01/2022,FCR,1,NEGPOS_04_08,139.230,73.000,139.230,31.000,86.000,139.230,-57.000,64.000,139.230,0.000,555.000,139.230,124.000,489.000,139.230,-32.000,116.000,139.230,-44.000,15.000,139.230,-9.000,22.000,139.230,-13.000
13/01/2022,13/01/2022,FCR,1,NEGPOS_08_12,31.680,73.000,31.680,9.000,86.000,254.040,-60.000,64.000,31.680,22.000,555.000,31.680,-1.000,489.000,31.680,116.000,116.000,31.680,-58.000,15.000,31.680,-13.000,22.000,33.560,-15.000
13/01/2022,13/01/2022,FCR,1,NEGPOS_12_16,34.000,73.000,34.000,17.000,86.000,221.200,-60.000,64.000,34.000,17.000,555.000,34.000,80.000,489.000,34.000,25.000,116.000,34.000,-54.000,15.000,34.000,-11.000,22.000,34.000,-14.000
13/01/2022,13/01/2022,FCR,1,NEGPOS_16_20,16.000,73.000,16.000,5.000,86.000,310.440,-60.000,64.000,16.000,-21.000,555.000,16.000,14.000,489.000,9.880,146.000,116.000,16.000,-54.000,15.000,16.000,-15.000,22.000,33.560,-15.000
13/01/2022,13/01/2022,FCR,1,NEGPOS_20_24,46.670,73.000,46.670,25.000,86.000,126.200,-60.000,64.000,46.670,-38.000,555.000,46.670,149.000,489.000,46.670,-5.000,116.000,46.670,-40.000,15.000,46.670,-14.000,22.000,46.670,-14.000
14/01/2022,14/01/2022,FCR,1,NEGPOS_00_04,56.400,73.000,56.400,10.000,86.000,56.400,-57.000,64.000,56.400,-23.000,555.000,51.000,167.000,489.000,56.400,-36.000,116.000,56.400,-40.000,15.000,56.400,-15.000,22.000,56.400,-6.000
14/01/2022,14/01/2022,FCR,1,NEGPOS_04_08,86.700,73.000,86.700,12.000,86.000,93.760,-60.000,64.000,86.700,-2.000,555.000,86.700,159.000,489.000,86.700,-37.000,116.000,86.700,-44.000,15.000,86.700,-15.000,22.000,86.700,-13.000
14/01/2022,14/01/2022,FCR,1,NEGPOS_08_12,16.300,73.000,16.300,-14.000,86.000,267.160,-60.000,64.000,16.300,-22.000,555.000,16.300,28.000,489.000,11.000,146.000,116.000,16.300,-48.000,15.000,16.300,-15.000,22.000,33.560,-15.000
14/01/2022,14/01/2022,FCR,1,NEGPOS_12_16,29.000,73.000,29.000,-16.000,86.000,180.200,-60.000,64.000,29.000,-7.000,555.000,29.000,119.000,489.000,29.000,42.000,116.000,29.000,-48.000,15.000,29.000,-15.000,22.000,33.560,-15.000
14/01/2022,14/01/2022,FCR,1,NEGPOS_16_20,20.000,73.000,20.000,-14.000,86.000,258.880,-60.000,64.000,20.000,-26.000,555.000,20.000,32.000,489.000,3.640,146.000,116.000,20.000,-48.000,15.000,20.000,-15.000,22.000,33.560,-15.000
14/01/2022,14/01/2022,FCR,1,NEGPOS_20_24,21.720,73.000,21.720,-16.000,86.000,214.040,-60.000,64.000,31.000,-44.000,555.000,21.720,66.000,489.000,21.720,138.000,116.000,21.720,-54.000,15.000,21.720,-15.000,22.000,33.560,-15.000
15/01/2022,15/01/2022,FCR,1,NEGPOS_00_04,32.000,73.000,32.000,-7.000,86.000,64.680,-60.000,64.000,32.000,-18.000,555.000,32.000,110.000,489.000,32.000,49.000,116.000,32.000,-44.000,15.000,32.000,-15.000,22.000,33.560,-15.000
15/01/2022,15/01/2022,FCR,1,NEGPOS_04_08,42.360,73.000,42.360,-5.000,86.000,42.360,-57.000,64.000,42.360,-27.000,555.000,42.360,158.000,489.000,42.360,4.000,116.000,42.360,-44.000,15.000,42.360,-15.000,22.000,42.360,-14.000
15/01/2022,15/01/2022,FCR,1,NEGPOS_08_12,19.240,73.000,19.240,-2.000,86.000,146.680,-60.000,64.000,19.240,-35.000,555.000,19.240,29.000,489.000,11.000,146.000,116.000,19.240,-48.000,15.000,19.240,-15.000,22.000,33.560,-15.000
15/01/2022,15/01/2022,FCR,1,NEGPOS_12_16,30.000,73.000,30.000,7.000,86.000,83.480,-60.000,64.000,30.000,-38.000,555.000,30.000,149.000,489.000,30.000,14.000,116.000,30.000,-44.000,15.000,30.000,-13.000,22.000,33.560,-15.000
15/01/2022,15/01/2022,FCR,1,NEGPOS_16_20,16.000,73.000,16.000,-7.000,86.000,202.120,-60.000,64.000,16.000,-27.000,555.000,16.000,26.000,489.000,11.000,146.000,116.000,16.000,-48.000,15.000,16.000,-15.000,22.000,33.560,-15.000
15/01/2022,15/01/2022,FCR,1,NEGPOS_20_24,14.000,73.000,14.000,-7.000,86.000,122.840,-60.000,64.000,14.000,-34.000,555.000,14.000,56.000,489.000,14.000,129.000,116.000,14.000,-54.000,15.000,14.000,-15.000,22.000,33.560,-15.000
16/01/2022,16/01/2022,FCR,1,NEGPOS_00_04,55.200,73.000,55.200,7.000,86.000,130.680,-60.000,64.000,55.200,-32.000,555.000,55.200,95.000,489.000,55.200,62.000,116.000,55.200,-44.000,15.000,55.200,-15.000,22.000,55.200,-13.000
16/01/2022,16/01/2022,FCR,1,NEGPOS_04_08,100.000,73.000,100.000,25.000,86.000,199.960,-60.000,64.000,100.000,-22.000,555.000,100.000,147.000,489.000,100.000,-27.000,116.000,100.000,-40.000,15.000,100.000,-10.000,22.000,100.000,-13.000
16/01/2022,16/01/2022,FCR,1,NEGPOS_08_12,80.000,73.000,80.000,35.000,86.000,111.720,-60.000,64.000,80.000,-17.000,555.000,80.000,112.000,489.000,80.000,-7.000,116.000,80.000,-40.000,15.000,80.000,-10.000,22.000,80.000,-13.000
16/01/2022,16/01/2022,FCR,1,NEGPOS_12_16,80.000,73.000,80.000,35.000,86.000,156.840,-60.000,64.000,80.000,-28.000,555.000,80.000,102.000,489.000,80.000,18.000,116.000,80.000,-40.000,15.000,80.000,-14.000,22.000,80.000,-13.000
16/01/2022,16/01/2022,FCR,1,NEGPOS_16_20,55.200,73.000,55.200,20.000,86.000,76.240,-60.000,64.000,55.200,-27.000,555.000,55.200,90.000,489.000,55.200,36.000,116.000,55.200,-40.000,15.000,55.200,-6.000,22.000,55.200,-13.000
16/01/2022,16/01/2022,FCR,1,NEGPOS_20_24,83.800,73.000,83.800,25.000,86.000,83.800,-57.000,64.000,83.800,32.000,555.000,83.800,14.000,489.000,83.800,52.000,116.000,83.800,-40.000,15.000,83.800,-13.000,22.000,83.800,-13.000
17/01/2022,17/01/2022,FCR,1,NEGPOS_00_04,133.760,73.000,133.760,10.000,86.000,154.520,-60.000,64.000,133.760,20.000,555.000,133.760,-5.000,489.000,133.760,96.000,116.000,133.760,-40.000,15.000,133.760,-9.000,22.000,133.760,-12.000
